,date,time,symbol,strike,expiry,open,high,low,close,volume,oi,prefix,option_type
3906,220103,47700,NIFTY06012217450CE,17450,220106,182.4,184.35,181.0,183.5,9650,600400,NIFTY060122,CE
2034,220103,47700,NIFTY06012217200CE,17200,220106,394.6,396.4,392.0,394.8,1950,910200,NIFTY060122,CE
11104,220103,47700,NIFTY06012218450CE,18450,220106,1.05,1.05,1.05,1.05,50,36050,NIFTY060122,CE
9524,220103,47700,NIFTY06012218200CE,18200,220106,1.75,1.75,1.65,1.7,11900,1003950,NIFTY060122,CE
6156,220103,47700,NIFTY06012217750CE,17750,220106,32.35,33.15,32.1,32.95,32450,1373750,NIFTY060122,CE
8402,220103,47700,NIFTY06012218050CE,18050,220106,3.55,3.6,3.5,3.55,4300,357300,NIFTY060122,CE
5781,220103,47700,NIFTY06012217700CE,17700,220106,46.75,47.8,46.25,47.35,77350,3195750,NIFTY060122,CE
14902,220103,47700,NIFTY06012219600CE,19600,220106,0.55,0.55,0.5,0.5,50,241150,NIFTY060122,CE
4656,220103,47700,NIFTY06012217550CE,17550,220106,115.85,117.95,115.0,117.4,69950,1324600,NIFTY060122,CE
11431,220103,47700,NIFTY06012218500CE,18500,220106,0.75,0.8,0.75,0.75,6050,2233000,NIFTY060122,CE
2781,220103,47700,NIFTY06012217300CE,17300,220106,303.0,306.35,302.0,303.95,7950,1150750,NIFTY060122,CE
3531,220103,47700,NIFTY06012217400CE,17400,220106,219.95,222.3,218.35,221.3,22750,2468100,NIFTY060122,CE
10834,220103,47700,NIFTY06012218400CE,18400,220106,1.05,1.05,1.0,1.0,2750,227700,NIFTY060122,CE
14613,220103,47700,NIFTY06012219500CE,19500,220106,0.55,0.55,0.55,0.55,250,218450,NIFTY060122,CE
9859,220103,47700,NIFTY06012218250CE,18250,220106,1.55,1.6,1.55,1.55,200,88600,NIFTY060122,CE
7656,220103,47700,NIFTY06012217950CE,17950,220106,6.55,6.65,6.5,6.6,13550,898550,NIFTY060122,CE
4281,220103,47700,NIFTY06012217500CE,17500,220106,147.3,149.5,146.25,148.85,87350,2827450,NIFTY060122,CE
1441,220103,47700,NIFTY06012217100CE,17100,220106,487.0,489.8,486.0,489.8,100,166750,NIFTY060122,CE
6906,220103,47700,NIFTY06012217850CE,17850,220106,14.4,14.65,14.15,14.45,23900,1408500,NIFTY060122,CE
13648,220103,47700,NIFTY06012219000CE,19000,220106,0.55,0.55,0.55,0.55,500,690750,NIFTY060122,CE
10504,220103,47700,NIFTY06012218350CE,18350,220106,1.15,1.15,1.15,1.15,850,43800,NIFTY060122,CE
7281,220103,47700,NIFTY06012217900CE,17900,220106,9.75,9.9,9.55,9.7,47150,3045600,NIFTY060122,CE
187,220103,47700,NIFTY06012216600CE,16600,220106,971.15,981.15,971.15,981.15,300,17950,NIFTY060122,CE
1163,220103,47700,NIFTY06012217050CE,17050,220106,538.35,538.35,537.7,537.7,200,16000,NIFTY060122,CE
389,220103,47700,NIFTY06012216800CE,16800,220106,778.5,782.0,778.45,782.0,550,125200,NIFTY060122,CE
3156,220103,47700,NIFTY06012217350CE,17350,220106,260.4,263.0,259.0,261.85,5850,541750,NIFTY060122,CE
8777,220103,47700,NIFTY06012218100CE,18100,220106,2.7,2.7,2.6,2.6,18850,1311200,NIFTY060122,CE
5406,220103,47700,NIFTY06012217650CE,17650,220106,65.7,66.95,65.05,66.4,57800,1150100,NIFTY060122,CE
12795,220103,47700,NIFTY06012218800CE,18800,220106,0.55,0.55,0.55,0.55,50,149150,NIFTY060122,CE
9149,220103,47700,NIFTY06012218150CE,18150,220106,2.1,2.15,2.1,2.1,1700,152700,NIFTY060122,CE
10221,220103,47700,NIFTY06012218300CE,18300,220106,1.25,1.3,1.25,1.3,3250,409400,NIFTY060122,CE
947,220103,47700,NIFTY06012217000CE,17000,220106,584.0,587.2,582.9,587.2,1300,354550,NIFTY060122,CE
6531,220103,47700,NIFTY06012217800CE,17800,220106,21.85,22.3,21.55,22.2,83600,3318850,NIFTY060122,CE
5031,220103,47700,NIFTY06012217600CE,17600,220106,88.75,90.35,88.0,89.85,181000,3319700,NIFTY060122,CE
2407,220103,47700,NIFTY06012217250CE,17250,220106,347.0,349.85,347.0,349.05,250,182200,NIFTY060122,CE
4657,220103,47760,NIFTY06012217550CE,17550,220106,117.15,120.15,116.8,119.8,94150,1324600,NIFTY060122,CE
11931,220103,47760,NIFTY06012218600CE,18600,220106,0.7,0.7,0.7,0.7,150,136050,NIFTY060122,CE
6532,220103,47760,NIFTY06012217800CE,17800,220106,22.2,22.95,22.05,22.9,119900,3318850,NIFTY060122,CE
9525,220103,47760,NIFTY06012218200CE,18200,220106,1.65,1.7,1.65,1.65,18050,1003950,NIFTY060122,CE
2782,220103,47760,NIFTY06012217300CE,17300,220106,303.95,309.95,303.95,309.55,9200,1150750,NIFTY060122,CE
1442,220103,47760,NIFTY06012217100CE,17100,220106,489.8,490.0,487.3,490.0,400,166750,NIFTY060122,CE
13649,220103,47760,NIFTY06012219000CE,19000,220106,0.55,0.55,0.55,0.55,2550,690650,NIFTY060122,CE
7282,220103,47760,NIFTY06012217900CE,17900,220106,9.75,10.15,9.75,10.05,76100,3045600,NIFTY060122,CE
3532,220103,47760,NIFTY06012217400CE,17400,220106,221.5,225.05,220.9,224.75,26700,2468100,NIFTY060122,CE
10835,220103,47760,NIFTY06012218400CE,18400,220106,1.0,1.05,1.0,1.0,14150,227700,NIFTY060122,CE
4282,220103,47760,NIFTY06012217500CE,17500,220106,148.75,151.9,148.4,151.4,116600,2827450,NIFTY060122,CE
7657,220103,47760,NIFTY06012217950CE,17950,220106,6.6,6.85,6.55,6.8,27350,898550,NIFTY060122,CE
2035,220103,47760,NIFTY06012217200CE,17200,220106,394.8,400.0,394.75,399.4,4300,910200,NIFTY060122,CE
11432,220103,47760,NIFTY06012218500CE,18500,220106,0.75,0.8,0.75,0.75,2450,2233000,NIFTY060122,CE
6157,220103,47760,NIFTY06012217750CE,17750,220106,32.9,34.0,32.8,33.85,51950,1373750,NIFTY060122,CE
14087,220103,47760,NIFTY06012219200CE,19200,220106,0.55,0.55,0.55,0.55,400,25350,NIFTY060122,CE
585,220103,47760,NIFTY06012216900CE,16900,220106,680.55,688.0,680.55,688.0,50,124900,NIFTY060122,CE
14614,220103,47760,NIFTY06012219500CE,19500,220106,0.55,0.55,0.55,0.55,50,218450,NIFTY060122,CE
12570,220103,47760,NIFTY06012218750CE,18750,220106,0.7,0.7,0.7,0.7,100,30400,NIFTY060122,CE
9860,220103,47760,NIFTY06012218250CE,18250,220106,1.55,1.55,1.5,1.5,2850,88600,NIFTY060122,CE
6907,220103,47760,NIFTY06012217850CE,17850,220106,14.5,15.1,14.5,15.05,54650,1408500,NIFTY060122,CE
5782,220103,47760,NIFTY06012217700CE,17700,220106,47.55,48.95,47.25,48.9,151200,3195750,NIFTY060122,CE
8403,220103,47760,NIFTY06012218050CE,18050,220106,3.55,3.6,3.5,3.55,8000,357300,NIFTY060122,CE
12370,220103,47760,NIFTY06012218700CE,18700,220106,0.6,0.65,0.6,0.65,600,149400,NIFTY060122,CE
105,220103,47760,NIFTY06012216500CE,16500,220106,1071.65,1080.0,1071.65,1080.0,100,36250,NIFTY060122,CE
3907,220103,47760,NIFTY06012217450CE,17450,220106,183.5,186.95,183.05,186.55,21350,600400,NIFTY060122,CE
13378,220103,47760,NIFTY06012218950CE,18950,220106,0.6,0.65,0.6,0.6,13950,22000,NIFTY060122,CE
252,220103,47760,NIFTY06012216700CE,16700,220106,880.0,882.6,880.0,882.6,50,27100,NIFTY060122,CE
9150,220103,47760,NIFTY06012218150CE,18150,220106,2.1,2.15,2.1,2.15,1350,152700,NIFTY060122,CE
5407,220103,47760,NIFTY06012217650CE,17650,220106,66.6,68.45,66.4,68.45,97100,1150100,NIFTY060122,CE
10222,220103,47760,NIFTY06012218300CE,18300,220106,1.3,1.3,1.25,1.25,9000,409400,NIFTY060122,CE
3157,220103,47760,NIFTY06012217350CE,17350,220106,261.95,266.55,261.95,265.3,4150,541750,NIFTY060122,CE
948,220103,47760,NIFTY06012217000CE,17000,220106,585.0,587.0,585.0,587.0,600,354550,NIFTY060122,CE
1722,220103,47760,NIFTY06012217150CE,17150,220106,441.35,441.35,440.35,440.35,150,32500,NIFTY060122,CE
10505,220103,47760,NIFTY06012218350CE,18350,220106,1.15,1.2,1.15,1.15,9000,43600,NIFTY060122,CE
390,220103,47760,NIFTY06012216800CE,16800,220106,782.0,782.0,781.0,781.0,100,125200,NIFTY060122,CE
8778,220103,47760,NIFTY06012218100CE,18100,220106,2.6,2.65,2.6,2.65,48500,1311200,NIFTY060122,CE
8032,220103,47760,NIFTY06012218000CE,18000,220106,4.85,5.0,4.85,5.0,95650,5273150,NIFTY060122,CE
2408,220103,47760,NIFTY06012217250CE,17250,220106,349.05,353.3,348.6,353.3,2350,182200,NIFTY060122,CE
5032,220103,47760,NIFTY06012217600CE,17600,220106,89.9,92.4,89.55,91.85,296900,3319700,NIFTY060122,CE
8404,220103,47820,NIFTY06012218050CE,18050,220106,3.55,3.65,3.55,3.65,13200,357300,NIFTY060122,CE
3533,220103,47820,NIFTY06012217400CE,17400,220106,224.95,228.25,224.95,226.1,64650,2468100,NIFTY060122,CE
6908,220103,47820,NIFTY06012217850CE,17850,220106,15.1,15.45,15.05,15.3,120650,1408500,NIFTY060122,CE
9151,220103,47820,NIFTY06012218150CE,18150,220106,2.15,2.2,2.1,2.1,14850,152700,NIFTY060122,CE
7283,220103,47820,NIFTY06012217900CE,17900,220106,10.1,10.4,10.1,10.15,101200,3045600,NIFTY060122,CE
1443,220103,47820,NIFTY06012217100CE,17100,220106,490.0,499.05,490.0,496.5,2700,166750,NIFTY060122,CE
9861,220103,47820,NIFTY06012218250CE,18250,220106,1.5,1.6,1.5,1.6,4350,88600,NIFTY060122,CE
10836,220103,47820,NIFTY06012218400CE,18400,220106,1.0,1.05,1.0,1.0,2350,227700,NIFTY060122,CE
5783,220103,47820,NIFTY06012217700CE,17700,220106,48.9,50.0,48.8,49.2,273100,3195750,NIFTY060122,CE
6158,220103,47820,NIFTY06012217750CE,17750,220106,34.0,34.7,33.8,34.05,103750,1373750,NIFTY060122,CE
11433,220103,47820,NIFTY06012218500CE,18500,220106,0.75,0.8,0.75,0.8,4450,2233000,NIFTY060122,CE
14903,220103,47820,NIFTY06012219600CE,19600,220106,0.5,0.5,0.5,0.5,1100,241150,NIFTY060122,CE
4658,220103,47820,NIFTY06012217550CE,17550,220106,120.15,122.15,120.0,120.55,150300,1324600,NIFTY060122,CE
106,220103,47820,NIFTY06012216500CE,16500,220106,1080.0,1085.0,1080.0,1085.0,100,36250,NIFTY060122,CE
2036,220103,47820,NIFTY06012217200CE,17200,220106,400.0,403.1,399.65,401.0,7650,910200,NIFTY060122,CE
3908,220103,47820,NIFTY06012217450CE,17450,220106,187.3,189.95,186.85,187.35,53000,600400,NIFTY060122,CE
8779,220103,47820,NIFTY06012218100CE,18100,220106,2.65,2.7,2.65,2.7,32150,1311200,NIFTY060122,CE
12371,220103,47820,NIFTY06012218700CE,18700,220106,0.6,0.65,0.6,0.65,1200,149400,NIFTY060122,CE
2409,220103,47820,NIFTY06012217250CE,17250,220106,353.3,357.0,353.3,354.3,3650,182200,NIFTY060122,CE
455,220103,47820,NIFTY06012216850CE,16850,220106,688.75,738.7,688.75,738.7,50,7700,NIFTY060122,CE
12796,220103,47820,NIFTY06012218800CE,18800,220106,0.55,0.6,0.55,0.6,2900,149150,NIFTY060122,CE
10223,220103,47820,NIFTY06012218300CE,18300,220106,1.25,1.3,1.2,1.25,4750,409400,NIFTY060122,CE
3158,220103,47820,NIFTY06012217350CE,17350,220106,266.55,269.5,265.45,267.05,8300,541750,NIFTY060122,CE
5408,220103,47820,NIFTY06012217650CE,17650,220106,68.7,69.75,68.35,68.75,119000,1150100,NIFTY060122,CE
1723,220103,47820,NIFTY06012217150CE,17150,220106,440.35,449.95,440.35,449.95,50,32500,NIFTY060122,CE
14213,220103,47820,NIFTY06012219300CE,19300,220106,0.55,0.55,0.55,0.55,1100,23800,NIFTY060122,CE
949,220103,47820,NIFTY06012217000CE,17000,220106,587.0,594.3,587.0,592.0,1800,354550,NIFTY060122,CE
13238,220103,47820,NIFTY06012218900CE,18900,220106,0.55,0.6,0.55,0.6,1650,62400,NIFTY060122,CE
13912,220103,47820,NIFTY06012219100CE,19100,220106,0.6,0.6,0.5,0.6,2250,16500,NIFTY060122,CE
11105,220103,47820,NIFTY06012218450CE,18450,220106,1.05,1.05,1.0,1.0,1400,36400,NIFTY060122,CE
8033,220103,47820,NIFTY06012218000CE,18000,220106,4.95,5.1,4.95,5.0,165750,5273150,NIFTY060122,CE
13650,220103,47820,NIFTY06012219000CE,19000,220106,0.5,0.55,0.5,0.55,4250,690650,NIFTY060122,CE
14615,220103,47820,NIFTY06012219500CE,19500,220106,0.55,0.55,0.5,0.5,1650,218450,NIFTY060122,CE
11932,220103,47820,NIFTY06012218600CE,18600,220106,0.7,0.75,0.7,0.75,2300,136050,NIFTY060122,CE
2783,220103,47820,NIFTY06012217300CE,17300,220106,308.7,312.85,308.7,310.1,36650,1150750,NIFTY060122,CE
4283,220103,47820,NIFTY06012217500CE,17500,220106,151.9,154.1,151.7,152.2,210550,2827450,NIFTY060122,CE
14350,220103,47820,NIFTY06012219400CE,19400,220106,0.5,0.5,0.5,0.5,1100,30000,NIFTY060122,CE
7658,220103,47820,NIFTY06012217950CE,17950,220106,6.8,7.0,6.8,6.9,35150,898550,NIFTY060122,CE
14088,220103,47820,NIFTY06012219200CE,19200,220106,0.5,0.55,0.5,0.55,1500,25350,NIFTY060122,CE
13379,220103,47820,NIFTY06012218950CE,18950,220106,0.6,0.65,0.6,0.65,4450,22000,NIFTY060122,CE
9526,220103,47820,NIFTY06012218200CE,18200,220106,1.65,1.75,1.65,1.75,12900,1003950,NIFTY060122,CE
6533,220103,47820,NIFTY06012217800CE,17800,220106,22.95,23.5,22.85,23.05,218800,3318850,NIFTY060122,CE
5033,220103,47820,NIFTY06012217600CE,17600,220106,92.25,93.7,92.0,92.55,327150,3319700,NIFTY060122,CE
3909,220103,47880,NIFTY06012217450CE,17450,220106,187.3,187.4,185.75,186.0,17500,581250,NIFTY060122,CE
9862,220103,47880,NIFTY06012218250CE,18250,220106,1.6,1.6,1.55,1.55,2050,89500,NIFTY060122,CE
4659,220103,47880,NIFTY06012217550CE,17550,220106,120.2,120.2,118.5,119.55,73850,1294700,NIFTY060122,CE
5784,220103,47880,NIFTY06012217700CE,17700,220106,48.9,48.95,48.05,48.55,126900,3211600,NIFTY060122,CE
2037,220103,47880,NIFTY06012217200CE,17200,220106,401.0,401.0,398.35,398.45,7300,905500,NIFTY060122,CE
6534,220103,47880,NIFTY06012217800CE,17800,220106,22.95,22.95,22.5,22.8,93500,3325400,NIFTY060122,CE
9527,220103,47880,NIFTY06012218200CE,18200,220106,1.75,1.75,1.65,1.7,15600,1021700,NIFTY060122,CE
7659,220103,47880,NIFTY06012217950CE,17950,220106,6.85,6.9,6.7,6.75,34550,900300,NIFTY060122,CE
5034,220103,47880,NIFTY06012217600CE,17600,220106,92.5,92.5,91.05,91.6,187850,3267850,NIFTY060122,CE
11434,220103,47880,NIFTY06012218500CE,18500,220106,0.8,0.8,0.75,0.8,3250,2232450,NIFTY060122,CE
11933,220103,47880,NIFTY06012218600CE,18600,220106,0.75,0.75,0.75,0.75,200,135950,NIFTY060122,CE
8034,220103,47880,NIFTY06012218000CE,18000,220106,5.05,5.05,4.95,5.05,71450,5260900,NIFTY060122,CE
6159,220103,47880,NIFTY06012217750CE,17750,220106,34.05,34.05,33.35,33.7,64700,1370750,NIFTY060122,CE
950,220103,47880,NIFTY06012217000CE,17000,220106,592.0,592.0,588.9,591.1,3050,353900,NIFTY060122,CE
8780,220103,47880,NIFTY06012218100CE,18100,220106,2.7,2.7,2.65,2.7,22850,1306850,NIFTY060122,CE
12372,220103,47880,NIFTY06012218700CE,18700,220106,0.65,0.65,0.65,0.65,100,149400,NIFTY060122,CE
9152,220103,47880,NIFTY06012218150CE,18150,220106,2.1,2.15,2.1,2.15,5450,157350,NIFTY060122,CE
5409,220103,47880,NIFTY06012217650CE,17650,220106,68.4,68.6,67.5,68.1,65200,1125850,NIFTY060122,CE
10506,220103,47880,NIFTY06012218350CE,18350,220106,1.2,1.25,1.15,1.15,4700,40200,NIFTY060122,CE
3159,220103,47880,NIFTY06012217350CE,17350,220106,267.25,267.25,264.7,265.0,3950,538150,NIFTY060122,CE
10224,220103,47880,NIFTY06012218300CE,18300,220106,1.25,1.3,1.2,1.2,9350,416900,NIFTY060122,CE
10837,220103,47880,NIFTY06012218400CE,18400,220106,1.0,1.05,1.0,1.0,700,233400,NIFTY060122,CE
2410,220103,47880,NIFTY06012217250CE,17250,220106,354.3,354.75,353.0,353.0,950,179800,NIFTY060122,CE
7284,220103,47880,NIFTY06012217900CE,17900,220106,10.15,10.2,9.9,10.1,94850,3020600,NIFTY060122,CE
3534,220103,47880,NIFTY06012217400CE,17400,220106,225.75,225.85,223.65,224.3,38450,2454700,NIFTY060122,CE
4284,220103,47880,NIFTY06012217500CE,17500,220106,152.0,152.25,150.3,150.95,111200,2790950,NIFTY060122,CE
8405,220103,47880,NIFTY06012218050CE,18050,220106,3.65,3.65,3.55,3.6,17700,357750,NIFTY060122,CE
14616,220103,47880,NIFTY06012219500CE,19500,220106,0.5,0.55,0.5,0.55,50,218450,NIFTY060122,CE
6909,220103,47880,NIFTY06012217850CE,17850,220106,15.15,15.2,14.85,15.0,66100,1388200,NIFTY060122,CE
2784,220103,47880,NIFTY06012217300CE,17300,220106,310.1,310.1,307.4,307.8,10500,1142450,NIFTY060122,CE
13816,220103,47880,NIFTY06012219050CE,19050,220106,0.6,0.6,0.6,0.6,9000,3100,NIFTY060122,CE
5035,220103,47940,NIFTY06012217600CE,17600,220106,91.5,91.6,89.45,89.45,159950,3267850,NIFTY060122,CE
7660,220103,47940,NIFTY06012217950CE,17950,220106,6.8,6.8,6.65,6.65,26400,900300,NIFTY060122,CE
9528,220103,47940,NIFTY06012218200CE,18200,220106,1.7,1.7,1.65,1.7,19350,1021700,NIFTY060122,CE
2038,220103,47940,NIFTY06012217200CE,17200,220106,398.45,399.15,395.55,395.65,2750,905500,NIFTY060122,CE
4660,220103,47940,NIFTY06012217550CE,17550,220106,119.1,119.4,116.8,116.8,59300,1294700,NIFTY060122,CE
11934,220103,47940,NIFTY06012218600CE,18600,220106,0.75,0.75,0.7,0.75,4600,135950,NIFTY060122,CE
8035,220103,47940,NIFTY06012218000CE,18000,220106,5.05,5.05,4.95,4.95,111950,5260900,NIFTY060122,CE
11106,220103,47940,NIFTY06012218450CE,18450,220106,1.0,1.05,1.0,1.0,2050,36200,NIFTY060122,CE
13380,220103,47940,NIFTY06012218950CE,18950,220106,0.65,0.65,0.65,0.65,1950,21800,NIFTY060122,CE
4285,220103,47940,NIFTY06012217500CE,17500,220106,150.75,151.0,148.25,148.25,89300,2790950,NIFTY060122,CE
2785,220103,47940,NIFTY06012217300CE,17300,220106,307.8,308.35,305.0,305.0,7300,1142450,NIFTY060122,CE
7285,220103,47940,NIFTY06012217900CE,17900,220106,10.1,10.15,9.7,9.7,71600,3020600,NIFTY060122,CE
12144,220103,47940,NIFTY06012218650CE,18650,220106,0.8,0.85,0.8,0.85,2150,35750,NIFTY060122,CE
13817,220103,47940,NIFTY06012219050CE,19050,220106,0.6,0.6,0.6,0.6,9100,3100,NIFTY060122,CE
5785,220103,47940,NIFTY06012217700CE,17700,220106,48.45,48.65,47.0,47.0,129800,3211600,NIFTY060122,CE
6910,220103,47940,NIFTY06012217850CE,17850,220106,15.1,15.1,14.55,14.55,47450,1388200,NIFTY060122,CE
13004,220103,47940,NIFTY06012218850CE,18850,220106,0.65,0.65,0.65,0.65,2000,36050,NIFTY060122,CE
3535,220103,47940,NIFTY06012217400CE,17400,220106,224.1,224.55,221.05,221.2,46650,2454700,NIFTY060122,CE
9863,220103,47940,NIFTY06012218250CE,18250,220106,1.55,1.6,1.5,1.6,1450,89500,NIFTY060122,CE
1444,220103,47940,NIFTY06012217100CE,17100,220106,496.5,496.5,490.0,490.0,2100,166650,NIFTY060122,CE
11435,220103,47940,NIFTY06012218500CE,18500,220106,0.75,0.8,0.75,0.8,5750,2232450,NIFTY060122,CE
14617,220103,47940,NIFTY06012219500CE,19500,220106,0.55,0.55,0.55,0.55,1500,218700,NIFTY060122,CE
8406,220103,47940,NIFTY06012218050CE,18050,220106,3.6,3.65,3.55,3.6,14500,357750,NIFTY060122,CE
12571,220103,47940,NIFTY06012218750CE,18750,220106,0.75,0.75,0.75,0.75,1500,30300,NIFTY060122,CE
13651,220103,47940,NIFTY06012219000CE,19000,220106,0.55,0.55,0.55,0.55,1500,690650,NIFTY060122,CE
11686,220103,47940,NIFTY06012218550CE,18550,220106,0.85,0.9,0.85,0.9,1500,32400,NIFTY060122,CE
1724,220103,47940,NIFTY06012217150CE,17150,220106,449.95,449.95,443.85,444.3,100,32300,NIFTY060122,CE
10507,220103,47940,NIFTY06012218350CE,18350,220106,1.1,1.15,1.1,1.15,5450,40200,NIFTY060122,CE
3160,220103,47940,NIFTY06012217350CE,17350,220106,265.0,265.45,261.55,261.55,5100,538150,NIFTY060122,CE
6535,220103,47940,NIFTY06012217800CE,17800,220106,22.8,22.85,22.0,22.0,101900,3325400,NIFTY060122,CE
5410,220103,47940,NIFTY06012217650CE,17650,220106,67.95,68.1,66.1,66.1,49950,1125850,NIFTY060122,CE
10225,220103,47940,NIFTY06012218300CE,18300,220106,1.25,1.3,1.2,1.3,10000,416900,NIFTY060122,CE
6160,220103,47940,NIFTY06012217750CE,17750,220106,33.7,33.8,32.55,32.55,59850,1370750,NIFTY060122,CE
9153,220103,47940,NIFTY06012218150CE,18150,220106,2.15,2.2,2.15,2.2,5350,157350,NIFTY060122,CE
951,220103,47940,NIFTY06012217000CE,17000,220106,590.7,590.8,588.2,588.2,2750,353900,NIFTY060122,CE
14214,220103,47940,NIFTY06012219300CE,19300,220106,0.6,0.6,0.6,0.6,500,23200,NIFTY060122,CE
8781,220103,47940,NIFTY06012218100CE,18100,220106,2.7,2.75,2.65,2.75,37250,1306850,NIFTY060122,CE
13239,220103,47940,NIFTY06012218900CE,18900,220106,0.6,0.65,0.6,0.6,1650,62400,NIFTY060122,CE
3910,220103,47940,NIFTY06012217450CE,17450,220106,186.25,186.4,182.55,182.55,21550,581250,NIFTY060122,CE
10838,220103,47940,NIFTY06012218400CE,18400,220106,1.05,1.05,1.0,1.05,11150,233400,NIFTY060122,CE
2411,220103,47940,NIFTY06012217250CE,17250,220106,353.0,353.25,349.45,349.45,1550,179800,NIFTY060122,CE
12797,220103,47940,NIFTY06012218800CE,18800,220106,0.6,0.6,0.55,0.6,2500,149150,NIFTY060122,CE
12373,220103,47940,NIFTY06012218700CE,18700,220106,0.65,0.7,0.65,0.7,1500,149400,NIFTY060122,CE
12374,220103,48000,NIFTY06012218700CE,18700,220106,0.7,0.7,0.7,0.7,1900,149400,NIFTY060122,CE
10839,220103,48000,NIFTY06012218400CE,18400,220106,1.05,1.05,1.0,1.05,4250,233400,NIFTY060122,CE
2412,220103,48000,NIFTY06012217250CE,17250,220106,349.3,349.85,346.9,347.5,800,179800,NIFTY060122,CE
11687,220103,48000,NIFTY06012218550CE,18550,220106,0.9,0.95,0.9,0.9,2200,32400,NIFTY060122,CE
13240,220103,48000,NIFTY06012218900CE,18900,220106,0.65,0.65,0.6,0.65,2300,62400,NIFTY060122,CE
13652,220103,48000,NIFTY06012219000CE,19000,220106,0.55,0.55,0.5,0.5,12050,690650,NIFTY060122,CE
952,220103,48000,NIFTY06012217000CE,17000,220106,586.0,586.75,582.9,585.0,6950,353900,NIFTY060122,CE
9864,220103,48000,NIFTY06012218250CE,18250,220106,1.6,1.6,1.5,1.55,3250,89500,NIFTY060122,CE
8782,220103,48000,NIFTY06012218100CE,18100,220106,2.75,2.75,2.65,2.65,52200,1306850,NIFTY060122,CE
3161,220103,48000,NIFTY06012217350CE,17350,220106,261.55,261.6,259.2,261.2,5150,538150,NIFTY060122,CE
6161,220103,48000,NIFTY06012217750CE,17750,220106,32.4,32.75,32.0,32.45,63850,1370750,NIFTY060122,CE
12798,220103,48000,NIFTY06012218800CE,18800,220106,0.6,0.6,0.6,0.6,17150,149150,NIFTY060122,CE
391,220103,48000,NIFTY06012216800CE,16800,220106,781.0,782.8,781.0,782.8,700,124550,NIFTY060122,CE
10508,220103,48000,NIFTY06012218350CE,18350,220106,1.1,1.1,1.05,1.1,5100,40200,NIFTY060122,CE
1725,220103,48000,NIFTY06012217150CE,17150,220106,444.3,444.3,440.1,440.1,100,32300,NIFTY060122,CE
9154,220103,48000,NIFTY06012218150CE,18150,220106,2.2,2.2,2.15,2.2,14400,157350,NIFTY060122,CE
6536,220103,48000,NIFTY06012217800CE,17800,220106,22.0,22.15,21.4,21.7,162500,3325400,NIFTY060122,CE
13005,220103,48000,NIFTY06012218850CE,18850,220106,0.65,0.65,0.65,0.65,2050,36050,NIFTY060122,CE
6911,220103,48000,NIFTY06012217850CE,17850,220106,14.5,14.55,14.1,14.35,33800,1388200,NIFTY060122,CE
12572,220103,48000,NIFTY06012218750CE,18750,220106,0.75,0.75,0.75,0.75,1900,30300,NIFTY060122,CE
3536,220103,48000,NIFTY06012217400CE,17400,220106,220.9,221.3,219.0,220.4,52350,2454700,NIFTY060122,CE
2786,220103,48000,NIFTY06012217300CE,17300,220106,305.0,305.0,301.65,304.05,9300,1142450,NIFTY060122,CE
14618,220103,48000,NIFTY06012219500CE,19500,220106,0.55,0.55,0.5,0.55,2000,218700,NIFTY060122,CE
586,220103,48000,NIFTY06012216900CE,16900,220106,688.0,688.0,680.75,680.75,50,124900,NIFTY060122,CE
12145,220103,48000,NIFTY06012218650CE,18650,220106,0.85,0.9,0.85,0.9,1900,35750,NIFTY060122,CE
10226,220103,48000,NIFTY06012218300CE,18300,220106,1.3,1.3,1.2,1.25,12850,416900,NIFTY060122,CE
7286,220103,48000,NIFTY06012217900CE,17900,220106,9.7,9.75,9.45,9.7,99750,3020600,NIFTY060122,CE
4286,220103,48000,NIFTY06012217500CE,17500,220106,147.55,148.4,146.1,147.7,110500,2790950,NIFTY060122,CE
8407,220103,48000,NIFTY06012218050CE,18050,220106,3.55,3.6,3.5,3.6,17500,357750,NIFTY060122,CE
11436,220103,48000,NIFTY06012218500CE,18500,220106,0.8,0.8,0.75,0.8,12300,2232450,NIFTY060122,CE
1445,220103,48000,NIFTY06012217100CE,17100,220106,490.0,490.0,485.3,485.75,300,166650,NIFTY060122,CE
3911,220103,48000,NIFTY06012217450CE,17450,220106,182.4,183.3,180.5,182.75,14700,581250,NIFTY060122,CE
